"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",41.3,203,131,232,129,98.4416452430272,79.9709111793175,53.7,47.3,35.9,53.8,39.7
"2",31.1,128,186.030384776758,329.20607292357,234.024228205658,226.741933670595,133,47.7,166,80.1,36.8,91.4
"3",130.004297717908,157.595567610081,166,223,106,112,75.7,103,38.3,39.4,36.3,43.6
"4",34.228619885398,85.2964865347624,139,334,198,238,171,162,50.9,107,159,161
"5",88.9,128,267.037988672563,448.49781923906,297,104,95.9,94.2,74.3,67.8,94.4,234
"6",182,68,193,252.286702504539,176.175224555882,80,69.8037729118298,81.436354519475,44.2,42,41.9,45.7
"7",46.3,95.3,140,153,97,87.2125371043428,95.1346207843485,56.6,27.3,25.2,19.9,24.3
"8",23.8,54.9801929358939,99.9297157872178,133,263,175,129,59.8,32.0552507498977,36.456913430955,40.3,51.6
"9",57.7891933921655,115.17013863148,264,292,282,245,155,47.5,32.5,27.2,37.4,47.3
"10",81.2,104.079934639372,150.226817520976,264,75,56.5,59.1,41.5644534343568,30.6697551663044,23.4,22,17.1
"11",58.0529697805874,50.9885723662266,61.5,270,153,144,68.3578453122032,14.4185689533588,15.4,20,25.7,41.2
"12",39.6537663628138,83.3046714546013,199,331,132,158,77.0899418394496,29.5325907696974,27.4938795180481,20.2260623796232,19.7,37.8
"13",28.6,47.1,138,144,152,52.2,47.9,47.4,76.4,38.7,32.6,68.6
"14",32.1,59.3,97.3,74.9,58.9,82.6,42.8,20.3,22.8,17.5155532305992,32.6760861064563,50
"15",27.4043875385665,28.3343578947587,36.8638724408359,111.230824198992,163,137,120,98.6,34.8,44.3007227990982,55.5498101572963,35.2
"16",30.8,40.4,89.7,132,52.7,98.8,58.2,30,18.5,55.8,68.074443789399,82.6221305071847
"17",47.4526488837462,53.4551116850575,131,262,110,43.3,30.1553602142868,58.9855996321024,83.8,35.2,39.5,132
"18",96,79.7,128,178,109,114,47.8,27.9,27.2,33.7,28.7,36.8
"19",51.1,102,112,145.71689100884,109.789587714682,107,53.8,44.9474279170224,47.1805620469659,37.8,58.9,196
"20",158,52.3,103,200,167,71.8,55.7,46.4,131,87.8,51.6,128
"21",81.2,83.3600561649808,151.178169613682,286,237.318341414762,198.035491785281,102,128,121,109.496126119968,109.865900148297,111
"22",141,93.5,95.7,210,156,191.036888578412,200.28384820448,69.2,85.7,158,169,66.9
"23",69.8856801633176,158.605135445511,332,412,262,121.700373879208,73.3340090462776,59.1,48.2,43.4,46.9,68.8
"24",46.4,118,288,434,210.590004938548,27.5761708688393,51.5,27.7,44.7441442080208,21.0999214238486,22.6,28.7
"25",34.2,52.7,157.475035865285,205.485262605884,76.5,72,100.051857098632,157.771328384588,145,90.7,100,75.8
"26",95,238,172,101,62,83.2558071822905,123.850210533296,160,78.4,61.3719258872824,77.866666116613,56.8
"27",44.9237323527926,58.5,121,170,79.7,45.4346471791402,27.5926271380626,58.9129701621691,25.7890253306547,54.1,61.1,43
"28",72.6538474916305,102.828424994368,182.028563190772,205.062139530932,133.074399538285,65.8,42.4,82.1,45.1,49.8,81.8,111
"29",55.6,71.4,267,320,278,178.708229013653,136.196299364722,213,111.487985115384,40.983614386049,43.3134791724551,83.6482320102941
"30",96.6,81.9,300,335.708732138957,409.725099751009,297,149.310151148381,93.3147474979932,61.6547438503522,44.0174727311766,67.5337145135197,98.6663689050893
"31",120.817168662925,135.587042327185,185,87.9,86.5,86.3,47.8,42.9,112,93.2,137,123
"32",97.6436665273444,153.525337143415,269,309,156,85.1659216425845,68.081008448696,55.4,33.2,48.7,45.8,141
"33",73.1,118,177,182,55.1,74.1415603879675,98.2082374339318,50.2,26.7,43.1,65.7,72.1
"34",210,142,177,219,158.771883400039,208.849386675136,246,119,67.5,52.5,67.4,203
"35",108,66.6861560148997,102.154439609564,150,111.441622445614,102.538347711743,92.8,60,42.3120817108832,23.2879130647932,21,34.2
"36",25.1,23.3,78.1,184,104,131,30.2,21.3,27.2687797815541,27.6515784991908,26.5,25.8
"37",26.2,40.3,77.8248386139676,114.300187693297,62.9,118,53.1,27.6,40.9,59.2,42.4,30.5
"38",28.2856343574405,49.6610658532188,75.5,77,94.3,67.6,84.7,46.9,28.722213427783,27.5027503284653,27,56.1
