,0,1,2,3,4,5,6,7,8,9,10,11
0,41.3,203.0,131.0,232.0,129.0,102.0,70.5,53.7,47.3,35.9,53.8,39.7
1,31.1,128.0,218.0,138.0,345.0,108.0,133.0,47.7,166.0,80.1,36.8,91.4
2,58.584114337527055,80.4408903084113,166.0,223.0,106.0,112.0,75.7,103.0,42.53066739065284,39.4,50.32059440438775,43.6
3,31.7,69.6,139.0,334.0,198.0,238.0,171.0,56.72915549293388,50.9,107.0,159.0,161.0
4,88.9,85.21291312085512,445.0,181.0,297.0,94.32237259983692,95.9,94.2,74.3,67.8,94.4,234.0
5,182.0,68.0,193.0,287.0,207.0,80.0,122.0,85.6,44.2,42.0,41.9,45.7
6,46.3,95.3,140.0,207.04836539975463,97.0,93.1,71.9,56.6,27.3,25.2,44.991318127816754,24.3
7,23.8,38.0,65.4,133.0,263.0,175.0,129.0,59.8,46.6,54.2,40.3,51.6
8,45.5,54.8,264.0,292.0,282.0,245.0,155.0,58.719004273015194,32.5,27.2,37.4,47.3
9,81.2,71.6,159.97375582630013,264.0,75.0,56.5,59.1,40.1,19.5,41.88835726953757,22.0,17.1
10,39.1,90.9,61.5,270.0,153.0,144.0,71.02340778600154,30.6,15.4,20.0,25.7,50.763657567074326
11,37.6,75.19348063028114,199.0,331.0,132.0,158.0,59.0,58.016859360627016,34.0,40.09116290166783,19.7,37.8
12,58.40284618542554,47.1,167.03017598199617,144.0,152.0,52.2,47.9,47.4,76.4,38.7,32.6,68.6
13,32.1,59.3,162.17985241532796,74.9,58.9,82.6,42.8,53.148687036209836,22.8,25.4,52.0,51.165512162495226
14,45.9,26.5,51.1,47.0,163.0,137.0,120.0,98.6,34.8,69.9,68.6,35.2
15,30.8,75.32574082012357,89.7,132.0,52.7,98.8,58.2,30.0,18.5,55.8,94.6,59.1
16,61.154016505857655,29.2,160.84262326255433,199.13373964713685,110.0,43.3,45.3,41.6,45.63789721958134,35.2,39.5,49.50202813147996
17,96.0,79.7,128.0,178.0,109.0,114.0,47.8,50.66952805538474,27.2,33.7,28.7,36.8
18,51.1,102.0,112.0,127.0,169.0,107.0,53.8,30.0,52.8,37.8,58.9,51.88161998236963
19,158.0,52.3,170.45807885948696,200.0,167.0,71.8,55.7,46.4,131.0,87.8,51.6,128.0
20,81.2,86.5,127.0,286.0,221.0,131.0,102.0,128.0,121.0,133.0,70.0,111.0
21,141.0,93.5,95.7,210.0,133.31251674905457,393.0,273.0,69.2,85.7,158.0,169.0,66.9
22,74.2,107.0,332.0,412.0,130.88218987097702,92.92899016152282,97.9,59.1,48.2,43.4,46.9,52.510243301792194
23,46.4,118.0,173.74114623176337,434.0,91.0,36.5,51.5,27.7,44.591930805253895,25.6,22.6,28.7
24,34.2,52.7,186.0,149.0,129.38451970471624,72.0,67.78488468592421,66.5,145.0,90.7,100.0,75.8
25,95.0,238.0,172.0,101.0,129.00093588389237,71.6,55.3,160.0,78.4,95.2,172.0,56.8
26,123.0,58.5,121.0,170.0,79.7,33.9,39.9,39.5,22.2,54.1,61.1,51.6054857564515
27,45.8,106.0,239.0,200.20207196850234,106.0,65.8,42.4,82.1,45.1,49.8,81.8,50.981488333050436
28,55.6,71.4,178.38954598709276,320.0,278.0,155.0,77.87008363540055,213.0,93.9,46.077938691795076,51.3,92.8
29,96.6,81.9,300.0,536.0,164.0,297.0,125.0,121.0,44.695332276903095,40.2,68.6,45.3
30,50.79225249982427,177.0,185.0,87.9,86.5,86.3,47.8,42.9,112.0,44.809173506734176,137.0,53.445654328927205
31,73.1,81.7,269.0,309.0,156.0,93.6,83.8,55.4,33.2,43.013996305835484,45.8,141.0
32,73.1,79.36759764210352,177.0,182.0,55.1,88.3,64.87438011090586,50.2,26.7,43.1,46.239037526255494,72.1
33,210.0,142.0,177.0,219.0,190.0,194.0,246.0,55.7561983674747,67.5,52.5,67.4,203.0
34,108.0,80.4,126.0,150.0,82.1,90.8,92.8,60.0,27.3,42.883368039638924,21.0,34.2
35,25.1,23.3,154.15435832979858,184.0,104.0,131.0,67.67436574198904,21.3,43.25063373775095,20.8,26.5,25.8
36,53.184378923948174,40.3,163.03125413456175,211.0,62.9,118.0,53.1,56.59227646888042,40.9,59.2,42.4,30.5
37,60.4,79.0,75.5,193.06193379270314,94.3,67.6,84.7,46.9,29.6,29.0,27.0,56.1
