,0,1,2,3,4,5,6,7,8,9,10,11
0,100.0,352.0,254.0,458.0,189.73622131347656,170.0,149.93157958984375,118.20542907714844,61.89688491821289,80.8,106.0,99.0
1,73.8,104.52153015136719,387.0,567.6922607421875,581.0,267.0,291.0,299.9349060058594,247.0,191.0,85.5,138.0
2,327.0,465.0,265.0,437.0,303.0,292.0,221.0,233.0,116.0,102.0,99.0,107.0
3,87.0,185.0,202.0,499.0,398.0,486.0,313.24530029296875,347.0,121.0,183.0,254.0,290.0
4,192.0,218.0,665.0,307.0,279.73699951171875,207.0,143.0,168.0,141.0,151.0,184.0,418.0
5,323.0,126.0,314.0,401.8879089355469,406.0,206.0,195.0,154.0,86.7,71.8,66.8,68.1
6,74.0,161.0,174.0,275.0,180.0,154.0,137.0,93.7,57.2,50.0,39.7,45.1
7,48.2,71.7,97.2,242.9387969970703,421.0,310.0,130.10108947753906,104.0,85.4,96.1,67.4,82.1
8,58.1,104.0,108.3399429321289,287.8480224609375,382.63702392578125,364.0,123.28656005859375,96.7,86.6,49.2,64.4,81.5
9,138.0,126.0,196.0,398.0,185.0,103.58595275878906,115.0,81.8,43.5,42.9,37.10948944091797,32.9
10,73.8,143.0,93.0,266.112060546875,337.0,335.23358154296875,88.0,57.0,37.2,63.512718200683594,42.7,69.8
11,67.9,115.0,295.0,479.0,271.0,303.0,117.0,55.5,69.6,55.0,45.5,70.2
12,51.6,57.6,107.32977294921875,222.0,286.0,308.5829162597656,118.0,98.7,154.0,98.1,82.4,114.0
13,76.0,118.0,170.0,146.0,129.0,164.0,103.94837188720703,50.6,45.4,57.1,88.0,85.0
14,75.5,48.7,204.76699829101562,104.0,397.9111633300781,312.0,244.0,210.0,85.9,136.0,86.5603256225586,119.92816162109375
15,73.7,96.8,132.0,210.0,129.0,172.0,113.0,64.2,56.7,94.1,151.0,88.0
16,67.7,62.3,186.0,395.0,228.92539978027344,138.54312133789062,68.3,68.5,122.0,78.5,83.2,175.0
17,155.0,128.0,172.0,294.0,214.0,244.0,107.0,61.4,65.9,77.0,70.9,90.2
18,106.0,160.0,167.0,209.0,342.0,286.0,101.35816192626953,85.8,83.85939025878906,100.0,131.0,216.0
19,345.0,127.0,174.0,303.0,336.0,132.0,103.0,87.0,130.54090881347656,164.0,99.1,144.38760375976562
20,182.0,337.6634216308594,202.0,412.0,430.0,240.0,198.0,270.0,225.0,229.0,204.74644470214844,173.0
21,243.0,145.0,156.0,331.0,291.0,526.0,441.0,233.79052734375,166.0,259.0,278.0,124.0
22,147.0,232.0,496.0,511.0,456.0,243.0,240.0,149.0,121.0,122.43233489990234,106.26419830322266,137.0
23,105.0,257.0,388.0,674.0,223.0,92.5,111.32157135009766,67.2,90.9,49.7,45.9,47.0
24,57.9,76.7,222.0,255.0,188.0,136.0,271.0,152.0,263.0,100.32319641113281,166.0,135.0
25,172.0,320.0,239.51284790039062,154.0,124.0,132.0,92.0,241.0,129.0,154.0,239.0,116.0
26,210.0,111.0,166.0,255.0,186.0,85.0,71.4,68.8,53.7,107.0,48.216590881347656,81.0
27,91.7,194.0,343.0,499.0,249.0,181.0,190.89076232910156,155.0,78.9,105.0,110.22503662109375,224.0
28,130.0,143.0,437.0,637.0,531.0,286.0,368.0,184.36239624023438,205.0,122.0,107.0,172.0
29,195.0,196.9655303955078,423.72088623046875,814.0,336.0,469.0,244.0,216.0,210.0,86.6,106.0,92.0
30,148.0,269.0,296.0,167.0,127.7953872680664,189.0,94.5,87.9,124.19231414794922,159.0,226.0,148.71676635742188
31,118.0,140.0,368.0,430.0,316.0,288.5047607421875,145.0,121.0,73.2,87.04402160644531,93.1,212.0
32,120.0,176.0,303.0,277.0,147.0,152.0,145.0,108.0,63.4,74.4,139.0,112.0
33,213.65997314453125,225.0,239.0,334.0,318.0,343.0,357.0,219.0,134.0,118.0,120.0,292.0
34,182.0,161.0,201.0,236.0,162.0,154.0,166.0,121.0,58.2,38.7,37.1,53.3
35,46.2,48.8,107.0,330.6683044433594,208.0,225.0,75.8,45.7,31.4,34.5,41.57652282714844,44.7
36,64.02619171142578,62.7,180.0,313.0,131.0,229.41815185546875,91.913330078125,56.6,116.6695327758789,113.0,79.6,155.38096618652344
37,99.7,115.0,113.0,134.0,201.0,138.0,173.0,118.0,81.1,83.7,81.7,120.0
