41.3,203,131,232,129,NA,79.9709111793175,53.7,47.3,35.9,53.8,39.7
31.1,128,NA,329.20607292357,NA,226.741933670595,133,47.7,166,80.1,36.8,91.4
130.004297717908,NA,166,223,106,112,75.7,103,38.3,39.4,36.3,43.6
34.228619885398,NA,139,334,198,238,171,162,50.9,107,159,161
88.9,128,NA,448.49781923906,297,104,95.9,94.2,74.3,67.8,94.4,234
182,68,193,NA,176.175224555882,80,NA,81.436354519475,44.2,42,41.9,45.7
46.3,95.3,140,153,97,NA,95.1346207843485,56.6,27.3,25.2,19.9,24.3
23.8,NA,99.9297157872178,133,263,175,129,59.8,NA,36.456913430955,40.3,51.6
NA,115.17013863148,264,292,282,245,155,47.5,32.5,27.2,37.4,47.3
81.2,NA,150.226817520976,264,75,56.5,59.1,NA,30.6697551663044,23.4,22,17.1
58.0529697805874,NA,61.5,270,153,144,NA,14.4185689533588,15.4,20,25.7,41.2
39.6537663628138,NA,199,331,132,158,NA,29.5325907696974,NA,20.2260623796232,19.7,37.8
28.6,47.1,138,144,152,52.2,47.9,47.4,76.4,38.7,32.6,68.6
32.1,59.3,97.3,74.9,58.9,82.6,42.8,20.3,22.8,NA,32.6760861064563,50
27.4043875385665,NA,36.8638724408359,NA,163,137,120,98.6,34.8,NA,55.5498101572963,35.2
30.8,40.4,89.7,132,52.7,98.8,58.2,30,18.5,55.8,NA,82.6221305071847
NA,53.4551116850575,131,262,110,43.3,NA,58.9855996321024,83.8,35.2,39.5,132
96,79.7,128,178,109,114,47.8,27.9,27.2,33.7,28.7,36.8
51.1,102,112,NA,109.789587714682,107,53.8,NA,47.1805620469659,37.8,58.9,196
158,52.3,103,200,167,71.8,55.7,46.4,131,87.8,51.6,128
81.2,NA,151.178169613682,286,NA,198.035491785281,102,128,121,NA,109.865900148297,111
141,93.5,95.7,210,156,NA,200.28384820448,69.2,85.7,158,169,66.9
NA,158.605135445511,332,412,262,NA,73.3340090462776,59.1,48.2,43.4,46.9,68.8
46.4,118,288,434,NA,27.5761708688393,51.5,27.7,NA,21.0999214238486,22.6,28.7
34.2,52.7,NA,205.485262605884,76.5,72,NA,157.771328384588,145,90.7,100,75.8
95,238,172,101,62,NA,123.850210533296,160,78.4,NA,77.866666116613,56.8
NA,58.5,121,170,79.7,NA,27.5926271380626,NA,25.7890253306547,54.1,61.1,43
72.6538474916305,102.828424994368,NA,205.062139530932,NA,65.8,42.4,82.1,45.1,49.8,81.8,111
55.6,71.4,267,320,278,NA,136.196299364722,213,NA,NA,NA,NA
96.6,81.9,300,NA,409.725099751009,297,NA,93.3147474979932,61.6547438503522,44.0174727311766,67.5337145135197,98.6663689050893
120.817168662925,NA,185,87.9,86.5,86.3,47.8,42.9,112,93.2,137,123
NA,153.525337143415,269,309,156,NA,68.081008448696,55.4,33.2,48.7,45.8,141
73.1,118,177,182,55.1,NA,98.2082374339318,50.2,26.7,43.1,65.7,72.1
210,142,177,219,NA,208.849386675136,246,119,67.5,52.5,67.4,203
108,NA,102.154439609564,150,NA,102.538347711743,92.8,60,NA,23.2879130647932,21,34.2
25.1,23.3,78.1,184,104,131,30.2,21.3,NA,27.6515784991908,26.5,25.8
26.2,40.3,NA,114.300187693297,62.9,118,53.1,27.6,40.9,59.2,42.4,30.5
NA,49.6610658532188,75.5,77,94.3,67.6,84.7,46.9,NA,27.5027503284653,27,56.1
