"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",100,157.383720141626,306.423694455834,458,284,170,133,109,98.7,80.8,-20.1003295993487,46.1106705366859
"2",73.8,150.665004451029,160.822579631794,254,581,267,291,98.8,142.914376294123,136.761052758953,85.5,138
"3",327,465,265,437,368.237629206076,242.521802162065,221,233,116,102,99,107
"4",87,185,202,499,398,486,323,347,121,183,254,290
"5",192,218,665,307,522,207,236.001623169942,173.622280251126,141,151,184,418
"6",208.573642030852,250.020751165973,314,463,406,206,195,154,132.232893264383,59.5713662165754,39.2326376432324,99.7129700940949
"7",74,161,174,265.459068730119,280.451734227887,173.795332769206,134.98424502347,93.7,57.2,50,39.7,45.1
"8",48.2,71.7,97.2,203,421,310,207,104,46.0371289095895,60.9380029116522,67.4,82.1
"9",58.1,104,365,432,469,364,277,96.7,86.6,49.2,64.4,81.5
"10",138,126,196,398,185,180.157362684142,94.5260316090643,81.8,43.5,42.9,39.9,32.9
"11",73.8,143,93,386,337,306,88,57,37.2,38.8,42.7,69.8
"12",67.9,115,184.157673287519,294.253225650624,271,303,117,55.5,69.6,55,45.5,70.2
"13",51.6,57.6,204,222,286,187,118,71.7511473077994,71.6097925727925,65.0364603892884,69.9949814076676,114
"14",76,118,170,146,129,164,120.655521871048,64.3773980372636,45.4,57.1,88,85
"15",75.5,48.7,92.8,104,290,312,204.814832451288,132.232542344613,85.9,136,134,89
"16",39.3118239323238,65.565529917625,132,210,129,172,113,64.2,56.7,94.1,151,88
"17",67.7,62.3,186,395,206,100,68.3,68.5,122,78.5,83.2,175
"18",147.738255018393,133.703345696075,172,294,250.968526262868,150.639568081233,107,61.4,65.9,77,70.9,90.2
"19",106,160,167,209,342,286,152,85.8,122,100,131,216
"20",345,127,174,303,336,132,103,87,222,164,99.1,224
"21",182,133,202,412,430,240,187.926635723753,128.031911412832,225,229,135,173
"22",243,145,156,331,291,526,441,143,166,259,278,124
"23",178.59261764113,222.08995194206,295.433428045067,301.191658977132,255.2755195361,365.587569205046,224.218138047158,44.3981330662725,121,908,921,137
"24",154.306479797593,218.188163679404,531.2096871846,674,295.005217039295,153.726402692365,159.417049405658,85.6474272308959,63.8058514328146,49.7,45.9,47
"25",82.4966811739111,76.7,222,255,188,136,127.150197678703,152,263,183,120.657130382543,139.03833528801
"26",172,320,233,154,124,141.897726452913,195.952860408368,241,129,154,166.65791514808,189.041863971281
"27",168.178687730721,200.968156982708,166,255,186,85,71.4,68.8,53.7,85.5648144422224,133.418793983734,121.636609821887
"28",91.7,194,343,499,249,181,103,155,78.9,105,177,144.709826336932
"29",130,143,437,637,531,314.161773558305,246.384133704858,376,205,122,107,172
"30",195,167,438,814,336,469,244,216,210,86.6,106,92
"31",148,269,296,317.008751550597,110.621725549833,189,94.5,87.9,169,159,226,200
"32",118,140,368,430,316,199,114.646455862545,89.1231791635377,73.2,105,93.1,212
"33",120,176,303,277,147,152,145,108,63.4,74.4,139,112
"34",348,225,239,334,318,343,357,219,134,118,91.4828490171558,102.524051602402
"35",182,161,201,236,162,154,166,106.283791644908,62.0276329879188,38.7,37.1,53.3
"36",46.2,48.8,107,261,208,225,75.8,45.7,46.8374149688304,46.2418433450484,46.1,44.7
"37",46.2,62.7,180,313,131,172,99.1,56.6,67,113,79.6,67.9
"38",99.7,115,113,134,201,138,173,118,83.2328923473245,81.9049416266064,81.7,120
