100,NA,353.654343598543,458,284,170,133,109,98.7,80.8,106,99
NA,177.766661150467,387,254,581,267,291,98.8,247,191,85.5,138
NA,288.317609279149,265,437,303,292,221,233,116,102,NA,171.234992921045
87,185,202,499,398,486,323,347,121,NA,193.042128859833,290
192,218,665,307,522,207,143,168,141,151,184,418
323,126,314,NA,382.63141502841,206,195,154,86.7,71.8,66.8,68.1
74,161,174,275,180,154,137,93.7,57.2,50,39.7,45.1
48.2,71.7,97.2,203,421,310,207,104,85.4,NA,102.636485766294,82.1
58.1,104,365,NA,351.753580889885,259.880095619643,NA,96.7,NA,52.2637501349049,64.4,81.5
NA,147.391004644785,196,398,185,129,115,81.8,43.5,42.9,39.9,32.9
73.8,143,93,386,337,NA,149.291401703586,NA,35.9658667393129,38.8,42.7,69.8
67.9,115,295,479,271,303,NA,102.528249000741,69.6,55,45.5,70.2
51.6,57.6,204,222,286,NA,126.453657401794,NA,81.8812957520385,98.1,82.4,114
97.5210655637221,NA,170,146,129,164,99,50.6,45.4,57.1,88,85
75.5,48.7,92.8,104,290,312,244,210,85.9,136,134,89
73.7,96.8,132,210,129,172,113,64.2,56.7,94.1,151,88
NA,62.3,NA,190.704882275396,206,100,68.3,68.5,122,NA,125.828934005351,175
153.219617198156,142.777373728287,NA,294,214,244,107,61.4,65.9,77,70.9,90.2
106,160,167,209,342,286,152,85.8,122,100,131,216
345,127,174,303,336,132,103,87,222,NA,183.659958298294,224
182,133,202,NA,312.302886142113,240,198,270,225,229,135,173
NA,189.645272562999,156,331,291,NA,283.33408567888,143,166,259,278,124
158.975188242358,NA,496,511,456,243,240,149,121,908,NA,495.740478228688
105,257,388,674,NA,165.366563730572,95.7,67.2,90.9,49.7,45.9,47
57.9,76.7,222,NA,200.236932439164,136,271,152,263,183,166,135
172,320,233,154,124,132,92,241,129,154,239,116
210,111,166,255,186,85,71.4,68.8,53.7,107,NA,116.453779869684
136.893757267215,NA,343,499,249,181,NA,139.442917066632,78.9,105,177,224
178.098620806574,NA,437,637,NA,419.460496265717,368,376,205,122,107,172
195,167,438,814,336,469,244,216,210,86.6,NA,131.75234467826
148,269,296,167,199,189,94.5,NA,108.460641647781,159,226,200
118,140,368,430,NA,242.784114004297,145,121,NA,90.0692741633711,93.1,212
120,176,303,277,147,NA,128.015230343326,108,63.4,NA,83.8309134667752,112
348,225,239,334,318,343,NA,229.743515268645,134,118,120,292
182,161,NA,236.060817716833,162,154,166,121,58.2,38.7,37.1,53.3
46.2,48.8,107,261,208,225,75.8,45.7,31.4,34.5,46.1,44.7
46.2,62.7,180,313,131,172,99.1,56.6,NA,66.1085269091496,79.6,67.9
99.7,115,NA,178.985205365448,201,138,173,118,81.1,83.7,81.7,120
