"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",100,352,254,458,284,170,133,109,98.7,80.8,106,99
"2",73.8,229,387,254,581,379.407116273938,291,234.892966726502,247,191,85.5,138
"3",327,465,265,262.066224263519,303,292,221,174.24424755659,116,102,99,107
"4",145.993376974673,185,202,499,398,299.955402125394,323,347,221.900603874271,183,254,290
"5",192,127.461812469462,176.924091697796,307,522,207,143,168,141,151,184,418
"6",323,126,314,463,406,233.109944940005,195,154,96.1594180273958,74.4003523773919,66.8,68.1
"7",74,69.7893232796693,174,186.456047402502,180,140.168664150972,137,93.7,57.2,50.4588322229095,39.7,45.1
"8",48.2,71.7,97.2,203,421,310,207,104,85.4,96.1,67.4,82.1
"9",58.1,174.747617470589,365,404.377576118847,469,364,277,150.125856219449,86.6,49.2,64.4,81.5
"10",138,126,196,398,185,129,115,81.8,43.5,42.9,39.9,32.9
"11",73.8,143,226.160832480234,386,337,306,88,57,37.2,38.8,42.7,69.8
"12",67.9,115,295,479,271,303,117,55.5,69.6,55,45.5,70.2
"13",51.6,57.6,204,222,286,187,118,98.7,154,98.1,93.6508976157787,114
"14",76,118,136.435897069283,146,189.293702562093,164,99,50.6,45.4,57.1,88,85
"15",75.5,80.484823901453,92.8,104,290,312,244,210,125.039582328536,94.9159466211812,104.404475791957,89
"16",73.7,96.8,132,210,129,172,113,64.2,56.7,84.2208986083578,151,88
"17",67.7,62.3,186,395,206,100,68.3,68.5,122,78.5,83.2,175
"18",155,128,172,294,214,244,107,61.4,65.9,77,70.9,90.2
"19",164.053052984132,160,167,209,243.063114431108,286,152,85.8,122,100,131,216
"20",345,127,174,303,336,132,98.1603327904874,87,93.673878623682,99.3620928278993,99.1,224
"21",182,130.747839174388,202,412,430,240,241.829583840834,270,225,229,135,173
"22",243,145,156,257.468753331053,291,526,441,270.869571289121,166,259,278,105.304911976065
"23",147,232,496,522.076764805771,456,243,240,149,121,908,921,137
"24",105,184.820447801768,388,674,223,92.5,95.7,67.2,90.9,49.7,45.9,47
"25",57.9,76.7,222,280.829685614403,188,136,271,217.154981991384,166.432173766974,183,166,135
"26",172,320,233,154,124,132,92,241,129,164.365284777949,239,116
"27",210,111,166,255,186,85,71.4,68.8,53.7,71.2377710968513,114.893369662828,81
"28",91.7,194,343,499,249,181,103,121.374924155114,92.2578610639944,105,177,138.019017047932
"29",130,143,437,637,531,286,368,376,205,122,107,172
"30",195,167,438,814,336,469,244,216,210,86.6,106,92
"31",148,143.033223993763,296,167,199,195.134822330683,110.115212421281,87.9,118.889268461594,159,226,171.047925159736
"32",118,140,368,430,264.908549104218,199,145,121,73.2,105,93.1,212
"33",120,176,303,277,147,152,145,108,63.4,74.4,139,112
"34",348,225,272.347811011608,334,318,343,357,219,134.126110561841,118,120,292
"35",182,146.341473375602,201,236,162,180.257924272266,166,121,58.2,38.7,28.6318135425331,53.3
"36",46.2,48.8,107,261,208,225,75.8,45.7,28.5787741087098,34.5,46.1,44.7
"37",46.2,62.7,180,179.951412104991,170.371858305206,172,99.1,72.6925547372409,67,113,79.6,67.9
"38",99.7,115,113,134,201,138,173,118,81.1,83.7,81.7,120
