,0,1,2,3,4,5,6,7,8,9,10,11
0,100.0,352.0,254.0,458.0,284.0,170.0,133.0,109.0,98.7,80.8,106.0,99.41394972688177
1,73.8,229.0,387.0,526.7381790481606,581.0,267.0,253.21849280039558,98.8,247.0,191.0,152.78099149264517,138.0
2,327.0,465.0,265.0,437.0,303.0,292.0,221.0,233.0,116.0,102.0,99.0,107.0
3,226.19123870039041,185.0,202.0,499.0,398.0,486.0,323.0,347.0,121.0,183.0,254.0,290.0
4,192.0,218.0,665.0,307.0,522.0,207.0,143.0,168.0,141.0,151.0,184.0,173.38564434574212
5,323.0,126.0,314.0,463.0,406.0,206.0,195.0,154.0,86.7,90.8754090998643,66.8,68.1
6,139.7651513054011,161.0,174.0,284.0318612281526,180.0,170.36895883503993,137.0,93.7,57.2,50.0,39.7,45.1
7,48.2,71.7,161.12224166455965,203.0,421.0,310.0,207.0,104.0,85.4,96.1,67.4,78.05217391808056
8,58.1,104.0,365.0,498.4824935125047,469.0,364.0,277.0,96.7,86.6,49.2,64.4,81.5
9,138.0,126.0,196.0,398.0,185.0,181.37889900825402,115.0,81.8,43.5,42.9,39.9,32.9
10,73.8,143.0,93.0,386.0,233.15376243535684,306.0,88.0,57.0,37.2,38.8,42.7,69.8
11,67.9,115.0,295.0,479.0,271.0,303.0,117.0,55.5,69.6,55.0,45.5,70.2
12,51.6,57.6,204.0,222.0,286.0,187.0,118.0,98.7,154.0,98.1,140.31838884696103,114.0
13,76.0,118.0,170.0,146.0,129.0,164.0,99.0,50.6,45.4,57.1,102.0268479697045,85.0
14,75.5,48.7,92.8,104.0,290.0,280.3056721907603,244.0,210.0,85.9,136.0,134.0,89.0
15,73.7,96.8,132.0,210.0,129.0,172.0,113.0,64.2,56.7,94.1,151.0,88.0
16,67.7,62.3,186.0,395.0,206.0,168.35410378009317,68.3,68.5,122.0,78.5,128.390160959536,175.0
17,155.0,128.0,174.85893169366736,294.0,214.0,244.0,107.0,61.4,65.9,77.0,70.9,90.2
18,106.0,160.0,167.0,209.0,342.0,286.0,152.0,85.8,122.0,100.0,131.0,216.0
19,345.0,127.0,174.0,303.0,336.0,132.0,103.0,87.0,134.94421201208098,164.0,99.1,158.52132692035818
20,182.0,133.0,202.0,412.0,430.0,240.0,198.0,270.0,137.70989199076817,229.0,135.0,153.46734752970835
21,243.0,145.0,156.0,331.0,291.0,526.0,441.0,143.0,166.0,259.0,278.0,204.24328306680647
22,147.0,232.0,496.0,475.0362153841645,456.0,243.0,240.0,149.0,121.0,908.0,921.0,137.0
23,105.0,257.0,388.0,674.0,223.0,92.5,95.7,67.2,90.9,49.7,45.9,47.0
24,57.9,106.23948933143146,176.32371891823342,255.0,345.7350136383804,136.0,271.0,152.0,263.0,183.0,166.0,135.0
25,172.0,320.0,233.0,154.0,124.0,132.0,92.0,241.0,129.0,154.0,143.78982430613902,116.0
26,210.0,111.0,166.0,255.0,186.0,85.0,71.4,68.8,53.7,107.0,111.0,81.0
27,91.7,194.0,343.0,499.0,249.0,181.0,103.0,155.0,136.71965192611088,105.0,177.0,224.0
28,130.0,143.0,427.8538962702103,478.2980575543003,531.0,286.0,368.0,376.0,205.0,122.0,107.0,172.0
29,195.0,167.0,438.0,814.0,336.0,469.0,244.0,216.0,210.0,86.6,106.0,92.0
30,148.0,269.0,296.0,167.0,199.0,189.0,153.02408298547994,87.9,169.0,159.0,226.0,200.0
31,118.0,140.0,368.0,430.0,316.0,199.0,145.0,121.0,73.2,105.0,93.1,98.8143585059972
32,120.0,176.0,303.0,277.0,147.0,152.0,145.0,108.0,63.4,74.4,139.0,112.0
33,348.0,225.0,271.3414689692734,334.0,355.5903716710198,343.0,357.0,219.0,134.0,118.0,120.0,161.30127299810476
34,182.0,143.49339962066034,201.0,236.0,162.0,154.0,166.0,121.0,59.91145352099833,38.7,37.1,53.3
35,46.2,48.8,107.0,261.0,208.0,225.0,75.8,45.7,31.4,34.5,46.1,44.7
36,46.2,62.7,180.0,313.0,131.0,172.0,99.1,56.6,61.09138346207201,113.0,79.6,67.9
37,99.7,115.0,113.0,134.0,201.0,138.0,173.0,118.0,81.1,83.7,129.50367224038848,120.0
