NA,13.6026657733416,50.5,NA,43.9433479019491,37.6,NA,9.78169224150408,NA,8.32169667352987,26,14.2
10.5,48.3,64.8,NA,46.9200785315391,38.5,53.7,18.1,86.8,30.9,16.1,47.3
56.4,NA,68.6699910284863,86.7,51.3,27.7,25,46.4,NA,12.5999983538507,14.3,16.5
NA,23.4603856338442,NA,79.6394700060766,68.3,88.7,57.2,NA,25.0783432637645,49.0780481075822,NA,36.3
23.4,20.8,146,67.9,100,37.2,NA,41.7903660805126,NA,40.0111552301712,NA,17.6240521489702
44.1,NA,79.6941677391493,88.8154870723062,NA,31.7,51.9,31.3,14.1,13.1,12.9,13.2
19.8,26.2,NA,136.634364307304,31.3752984705662,25.2094263370854,NA,25.9,10.9,10,9.3,8.7
8.59,11.9,17.9,45.6,NA,79.5,47.4,16.2,14.1,16.7,15.8,18.5
18.997387875191,NA,23.5,149,102,85.6,51.4,17.9,14.2,10.8,15.6,18.7
27.9,20.7,64.5,135,NA,24.9078815037499,22.1,NA,9.34045556390621,9.5,8.8,8
11.2,33.2,NA,91.1020675038192,53.6,47.5,17.9,12.2,8.9,9,11.1,13.4
13.7,17.8,69.1,NA,57.5028164102677,55.8,21.3,12.8,NA,10.8894979305548,11.2028647774772,NA
11.9487244489479,NA,61.7,73.4,50,24.4,16.7,21.8,31,17.1,14.3,31.5
15.7,27.4,44.1,34,29.4,36.9,20.1,10.3,NA,12.4388729145073,NA,88.6362800494834
21.7,10.3,27.2,NA,103.660109244733,56.2,NA,14.2313031335989,NA,14.6705408846359,13.8799129327693,NA
6.74984417192973,NA,35.3,NA,45.6449858359209,59.2783344604126,NA,NA,16.7598919921361,32.7989284147179,NA,22.8
19.8,13,65.4,110,NA,26.0760252767725,23.1,NA,12.2804522710182,13.2373706297989,NA,61
NA,16.2530581106537,66.5,88,55.9,41.4,20.4,12.2,NA,9.65459434778148,NA,16.5308881638273
19,42.9,56.9,NA,22.8171428571429,40.4,23.7,14.4,25.4,16.7,26.8,119
45.2,16.4,NA,22.9008565310493,65,NA,11.8435760171306,NA,14.6938972162741,36.4,21.6,42.6
21.9,28.8,NA,40.7180830995286,93.5,51.6,37.1,41,53,63.3,27.6,37.1
34.3,NA,68.8631111288165,88.6,62.6,119,71.4,21.4,27.9,54.6,NA,22.6462580222283
31.3524337158686,NA,105,181,73.4,36.8,NA,13.6540903756335,13.8,13.9,14.3,23.8
15.6,28.5,117,NA,65.5832776380355,14.6,NA,12.2,NA,12.4197215145598,9.9,11.8
11.9,20.1,NA,176.230644970408,NA,110.626568080125,32.4775245739816,18.2296382001956,NA,29.7,40.6,18.1
27.3,NA,53.7202614379085,NA,132.265795206972,46.59825708061,NA,63.3,NA,74.0688453159041,71.5,22.4
37.9,13.9,37.1,NA,24.553227038971,13,17.8,15.3,9.85,21,23,9.93
8.7,36.1,92.9,NA,66.782472296768,20.5,19.9,31.5,16.6,19.8,39.3,44.8
19.2,NA,26.5354577475832,136,107,33.3,NA,68.6,24.8,15.6,15.4,24
26.5,26.5,106,205,NA,128.686168402968,37.7794255861923,21.2055958353192,NA,33.293118797832,NA,NA
44.6,70.1,NA,107.566132224338,33.5,NA,36.6808249455655,NA,39.3119389711968,48.9231526828311,NA,184.17798179419
30.9,23,101,137,67.2,32.7,NA,13.4570539700569,15.4,16.6,19.9,48.1
26.4,43.7,NA,68.5339969947408,22.5,41.7,28.3,23.1,11.4,18.1,NA,117.345980465815
67.1,NA,70.9,84.9,NA,39.0838880251894,75.4,35.2,25.3,19.1,24.7,83.1
NA,13.7943717562474,56.4401920884757,NA,31,30.4,35.6,21.1,NA,8.19409262443757,8.6,12.1
10.36116791956,10.36116791956,NA,77.3,40.3,57.9,10.9,8.4,7.9,NA,11.3386365912166,9.8
9.6,15.7,40.3,87.9,22,54.5,NA,8.98080180152636,11.2260022519079,NA,14.3,12
NA,10.4431734052791,32.9,30,26,22.8,37.8,18.3,10.9,12.5,10.4,14.2
