"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",25.4205796038151,30.6164343360235,55.3229402318025,145.856745362802,186.592014645843,102,70.5,53.7,47.3,35.9,53.8,39.7
"2",57.93401271214,128,279.541739659976,267.52880899054,282.391520601125,95.8869597117261,133,47.7,166,78.393226991602,60.5655498131361,91.4
"3",186,230,166,223,106,112,135.629850570446,85.169348299906,38.3,39.4,36.3,43.6
"4",68.6635027104137,92.582408535881,139,334,476.427722757636,297.888,113.45030687744,162,50.9,107,159,161
"5",88.9,100.963639072849,109.114955357996,181,102.990048146442,247.629060542586,78.905763906368,43.9994966020639,75.8244304027559,67.8,94.4,234
"6",182,68,193,287,207,80,122,85.6,44.2,42,41.9,45.7
"7",104.918367346939,73.8670986538676,122.404761904762,175.654409164051,101.682477651801,83.4220467384475,71.9,55.1247004879609,26.5210317460317,21.8579931972789,19.2936451707863,24.3
"8",23.8,38,56.4602842745399,51.7784009203336,263,175,129,59.8,46.6,54.2,40.3,51.6
"9",45.5,54.8,83.6105938133503,261.067293407091,282,245,67.1518155036357,96.1170059093894,32.5,27.2,37.4,47.3
"10",81.2,71.6,153,264,75,56.5,59.1,28.0474882046549,46.4818594689134,23.4,22,17.1
"11",33.1921540656205,86.5677122697946,61.5,270,153,144,41.7,30.6,15.4,20,25.7,41.2
"12",37.6,71.5,199,331,84.3679718973165,65.3912889689428,73.0138629698747,31.5507959552085,34,24.6,19.7,37.8
"13",28.6,47.1,138,144,116.839382180857,47.3360452586207,47.9,47.4,76.4,38.7,32.6,68.6
"14",32.1,61.6628764376272,36.3967593012795,192.323167629423,81.3921754222831,82.6,42.8,20.3,22.8,14.2461605651424,20.7393523912548,50
"15",45.9,26.5,51.1,47,163,158.385670828663,117.095157290171,98.6,34.8,69.9,36.4739573394006,46.8380629160684
"16",38.5368999209735,48.0547686641543,89.7,132,52.7,98.8,58.2,21.2051216894753,31.2594444313157,16.5335287991356,32.4058788236622,59.1
"17",41.2,29.2,129.921946835552,131.722030556925,110,43.3,45.3,41.6,83.8,35.2,30.691706281442,62.7509117792016
"18",96,79.7,128,178,109,51.0703775650237,96.6398222715912,27.9,27.2,33.7,28.7,36.8
"19",51.1,70.1915917590703,74.3974116418943,127,70.2212907646841,168.839927498832,53.8,30,52.8,37.8,58.9,196
"20",158,124.622302852053,146.725018107862,200,170.437026485242,84.5749601624702,151.110127963599,39.9870411648159,131,29.6905575981429,31.7325250529588,128
"21",81.2,86.5,127,286,428.342849471325,269.67175156648,102,128,121,133,70,111
"22",89.9334240580144,93.5,87.3420792993363,130.448101127032,156,393,273,69.2,38.415001831665,158.424602977751,169.320251611272,96.1819294254546
"23",98.3098929679826,69.6759435598323,335.819641061483,412,262,125,97.9,107.526845220695,199.960413366916,90.98425364828,79.3313065116257,149.733869433413
"24",39.2818915046143,54.1125356662892,204.986289729319,434,91,36.5,51.5,36.7561111841886,60.8518258225303,26.5607317922445,45.3250298743277,95.2028374893491
"25",58.6698282071132,98.8740619720218,186,149,76.5,72,160,66.5,145,90.7,100,75.8
"26",95,238,172,83.9495302125898,82.2049767071924,71.6,55.5741108783506,36.5435326825562,78.4,89.0113335132352,130.197477559368,56.8
"27",123,58.5,121,170,79.7,51.5253972032993,77.0385459103729,39.5,22.2,54.1,61.1,43
"28",45.8,106,239,333,106,88.8202969657333,96.2403645364015,42.8551128205752,70.9099005904206,49.8,81.8,111
"29",55.6,71.4,267,320,278,155,245,213,93.9,54.3,51.3,92.8
"30",96.6,81.9,300,536,146.39635459244,111.950125478094,126.694563507003,121,92.1,40.2,34.1836851190541,64.7137380191693
"31",102,177,185,87.9,86.0733518610991,75.34093735055,58.1892993782879,38.4528492514559,82.0893217930898,93.2,137,123
"32",73.1,81.7,261.43356752109,333.797609083548,156,93.6,83.8,83.7090012409001,162.005601682608,70.8306933576847,37.9978346262583,141
"33",73.1,118,177,182,55.1,88.3,74.2406017746051,62.6782964879451,54.1353443743861,38.0192346540763,63.1011868504064,72.1
"34",210,142,177,219,190,167.994431680687,206.636458074376,114.418534636225,73.5596919785256,52.5,67.4,203
"35",108,80.4,126,191.189511354258,104.669066666667,90.8,92.8,60,27.3,22.5,21,34.2
"36",26.3561314048505,68.7388349514563,46.5064724919094,214.392698504625,104,131,30.2,21.3,17.2,20.8,26.5,25.8
"37",50.4218560323747,74.7088878935618,156.589615007375,345.855131367398,62.9,68.326020654493,65.2456729197395,63.1578113863079,35.5259047326028,59.2,42.4,30.5
"38",88.929666408564,57.1399891291966,75.5,77,94.3,67.6,84.7,46.9,29.6,29,27,56.1
